"","rt","int"
"2242",18.6838880619232,44611
"2243",18.6922208990771,41626
"2244",18.700553736231,38880
"2245",18.7088865733849,36366
"2246",18.7172194105389,34059
"2247",18.7255522476928,31872
"2248",18.7338850848467,29842
"2249",18.7422179220006,27975
"2250",18.7505507591545,26263
"2251",18.7588835963084,24625
"2252",18.7672164334623,23050
"2253",18.7755492706163,21681
"2254",18.7838821077702,20470
"2255",18.7922149449241,19334
"2256",18.800547782078,18238
"2257",18.8088806192319,17156
"2258",18.8172134563858,16192
"2259",18.8255462935397,15382
"2260",18.8338791306937,14613
"2261",18.8422119678476,13964
"2262",18.8505448050015,13300
"2263",18.8588776421554,12675
"2264",18.8672104793093,12055
"2265",18.8755433164632,11522
"2266",18.8838761536171,11072
"2267",18.8922089907711,10594
"2268",18.900541827925,10130
"2269",18.9088746650789,9818
"2270",18.9172075022328,9527
"2271",18.9255403393867,9220
"2272",18.9338731765406,8978
"2273",18.9422060136946,8750
"2274",18.9505388508485,8528
"2275",18.9588716880024,8299
"2276",18.9672045251563,8061
"2277",18.9755373623102,7965
"2278",18.9838701994641,7915
"2279",18.992203036618,7837
"2280",19.000535873772,7731
