"","int"
"7.16003871351995",1.036
"7.168374032162",1.13
"7.17670935080405",1.225
"7.1850446694461",1.306
"7.19337998808815",1.385
"7.2017153067302",1.456
"7.21005062537225",1.506
"7.21838594401429",1.555
"7.22672126265634",1.62
"7.23505658129839",1.708
"7.24339189994044",1.793
"7.25172721858249",1.847
"7.26006253722454",1.864
"7.26839785586659",1.861
"7.27673317450864",1.867
"7.28506849315069",1.899
"7.29340381179273",1.969
"7.30173913043478",2.038
"7.31007444907683",2.057
"7.31840976771888",2.016
"7.32674508636093",1.957
"7.33508040500298",1.932
"7.34341572364503",1.953
"7.35175104228708",2.016
"7.36008636092912",2.095
"7.36842167957117",2.164
"7.37675699821322",2.202
"7.38509231685527",2.208
"7.39342763549732",2.187
"7.40176295413937",2.136
"7.41009827278142",2.068
"7.41843359142347",2.006
"7.42676891006552",1.966
"7.43510422870756",1.961
"7.44343954734961",1.971
"7.45177486599166",1.974
"7.46011018463371",1.955
"7.46844550327576",1.923
"7.47678082191781",1.899
"7.48511614055986",1.899
"7.49345145920191",1.937
"7.50178677784396",2.009
"7.510122096486",2.094
"7.51845741512805",2.192
"7.5267927337701",2.307
"7.53512805241215",2.435
"7.5434633710542",2.599
"7.55179868969625",2.813
"7.5601340083383",3.101
"7.56846932698035",3.531
"7.57680464562239",4.161
"7.58513996426444",5.01
"7.59347528290649",6.129
"7.60181060154854",7.463
"7.61014592019059",9.022
"7.61848123883264",10.826
"7.62681655747469",12.807
"7.63515187611674",15.025
"7.64348719475879",17.328
"7.65182251340083",19.736
"7.66015783204288",22.182
"7.66849315068493",24.526
"7.67682846932698",26.798
"7.68516378796903",28.801
"7.69349910661108",30.537
"7.70183442525313",31.95
"7.71016974389518",32.968
"7.71850506253722",33.623
"7.72684038117927",33.9
"7.73517569982132",33.801
"7.74351101846337",33.342
"7.75184633710542",32.528
"7.76018165574747",31.438
"7.76851697438952",30.15
"7.77685229303157",28.673
"7.78518761167362",27.131
"7.79352293031566",25.514
"7.80185824895771",23.868
"7.81019356759976",22.195
"7.81852888624181",20.485
"7.82686420488386",18.855
"7.83519952352591",17.268
"7.84353484216796",15.795
"7.85187016081001",14.445
